hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
76.8,0.049495046,0.064786585,0.023961509,0.012385671,0.122189405,0.011575838,0.098227896,0.096703506,0.186975991,0.233660442,0.002012727,0.001990266,100.36,100.36,7.077808749,8.819715609,7.145667128,8.889039325,7.145667128,8.889039325,20.85556164,22.68016932,23.43623285,0.070008748,0.070008748,13.95304855,16.52454428,0.0,13.88315024,16.45459309,13.88315024,16.45459309,25.26036922,24.67102276,-7.674113687,12.90826983,-8.506900816,5.276311183,101,163,8.81421579,90.26993865,10.5262675,9.378329596,100.7463151,0.0,0.140017496,-0.207437049,0.1084182995,-0.116240702,0.069212979,8,4.90797546,NSR
84.24,0.063222222,0.093222222,0.055111111,0.027888889,0.150777778,0.027222222,0.095666667,0.099555556,0.244,0.313833333,0.002012727,0.001990266,257.7894737,256.7368421,31.78872388,42.32128993,43.13124216,53.66425447,54.20951625,64.74223094,88.42207628,98.97374404,103.1857347,11.35840542,22.42116464,56.66371517,71.42429012,11.09915994,45.32279622,60.08361391,34.24450747,49.00392881,113.7368505,7.58327079,-7.674113687,12.90826983,-8.506900816,1.735500984,39,49,63.81765054,239.3265306,59.11073047,119.1992519,265.5712809,10.83346798,44.87873,-0.037016591,0.1084182995,-0.116240702,0.019981156,15,30.6122449,ARR
56.16,0.060470085,0.086004274,0.054113248,0.027510684,0.147702991,0.026602564,0.093589744,0.108173077,0.233707265,0.319764957,0.002012727,0.001990266,386.32,387.8,26.2952827,38.56521745,34.53495219,46.80525136,42.81493431,55.08507526,80.16068071,92.44011652,108.3203268,8.242545527,16.52001413,53.88265369,82.04172143,8.282289038,45.64268637,73.80189375,37.3628584,65.52176416,120.6000373,7.58327079,-7.674113687,12.90826983,-8.506900816,0.726353145,26,51,572.3795748,303.1764706,408.9811879,878.9506281,690.5516056,3.723299627,33.0448487,-0.032336319,0.1084182995,-0.116240702,0.011300308,12,23.52941176,ARR
86.4,0.052569444,0.080902778,0.039791667,0.020902778,0.147291667,0.018888889,0.1075,0.075416667,0.228194444,0.280694444,0.002012727,0.001990266,239.974359,238.8717949,28.76663917,37.41623694,36.04043717,44.69858299,42.58311762,51.23623716,81.5392909,90.20552446,91.87328577,7.305715955,13.82090469,52.80113964,63.13077731,6.567429876,45.51767842,55.85077892,38.98497071,49.31161966,100.5384917,5.80988724,-7.674113687,12.90826983,-8.506900816,3.053732632,40,39,126.7734679,239.974359,128.4307078,95.86550265,271.4022939,9.366893339,27.69405052,-0.043561385,0.1084182995,-0.116240702,0.023577261,11,28.20512821,ARR
71.42857143,0.059813084,0.100186916,0.063588785,0.031962617,0.15928972,0.031626168,0.095700935,0.106168224,0.259476636,0.334803738,0.001986667,0.002013333,208.1702128,208.1489362,32.42939235,41.2146724,44.706958,53.49471879,57.17379947,65.95963695,81.70212934,90.48942647,93.53199071,12.33073043,24.74509049,49.27917501,61.10756675,12.53531313,37.0056934,48.83591181,24.54039341,36.36543978,102.3191505,1.558917712,-6.217199116,11.24020021,-7.402637215,2.100103729,48,106,4.478407529,158.2075472,33.56120665,4.143229611,208.2183796,15.02371515,49.61113406,-0.015376785,0.093418507,-0.103428237,0.02616314,0,0.0,AFF
81.0,0.062018692,0.063551402,0.020485981,0.010205607,0.118691589,0.010280374,0.098205607,0.098542056,0.182242991,0.260485981,0.002012727,0.001990266,184.4528302,184.4528302,14.06646431,23.49057613,14.08519455,23.50942806,14.08519455,23.50942806,38.98414572,48.49141385,44.9509599,0.018867925,0.018867925,25.04884251,30.99378119,0.0,25.02999609,30.97492202,25.02999609,30.97492202,54.45286395,11.59921756,-7.674113687,12.90826983,-8.506900816,6.083163511,54,106,41.07175775,149.9245283,38.12160049,64.93958275,188.9701983,0.0,0.037735849,-0.122347587,0.1084182995,-0.116240702,0.048973995,23,21.69811321,AFF
79.92,0.049732906,0.058760684,0.012019231,0.006463675,0.108707265,0.005555556,0.096688034,0.079594017,0.167467949,0.207638889,0.002012727,0.001990266,265.1388889,265.1666667,18.17266247,27.28864142,18.17266247,27.28864142,18.17266247,27.28864142,54.11367632,63.25140399,57.94721803,0.0,0.0,36.01299003,39.84413015,0.0,36.01299003,39.84413015,36.01299003,39.84413015,67.08482402,7.58327079,-7.674113687,12.90826983,-8.506900816,2.130899989,37,51,5.657604409,247.4509804,15.75775454,7.341022561,265.1992438,0.0,0.0,-0.082457464,0.1084182995,-0.116240702,0.026843837,0,0.0,ARR
71.42857143,0.064897196,0.067738318,0.024859813,0.012672897,0.127514019,0.012186916,0.102654206,0.100934579,0.195252336,0.275514019,0.002012727,0.001990266,209.8723404,209.212766,14.49475263,23.4839274,15.58002107,24.5693345,16.4524856,25.44160212,41.04593806,50.10694017,47.19810312,1.086823732,1.957748733,26.66083925,32.79755392,0.877564465,25.57555711,31.71286671,24.70537509,30.84060762,56.25534561,10.82743579,-7.674113687,12.90826983,-8.506900816,5.164181996,48,106,6.333353188,162.1037736,32.23891836,10.02048941,209.96788,1.226939167,3.92213693,-0.11261151,0.1084182995,-0.116240702,0.044476657,3,2.830188679,AFF
87.77006938,0.066203704,0.071927609,0.02979798,0.015193603,0.127861953,0.014604377,0.098063973,0.092550505,0.199789562,0.268139731,0.002012727,0.001990266,244.0,244.025,18.80100532,31.49013333,19.22603507,31.91517551,19.65104077,32.3401613,55.15267461,67.90028586,64.90446732,0.425430545,0.850036595,36.4426351,46.18420254,0.42585821,36.01766398,45.75925688,35.59290086,45.3342685,77.65006769,7.58327079,-7.674113687,12.90826983,-8.506900816,3.143445169,41,65,9.526279442,210.5692308,27.48142931,9.053061494,244.1858923,0.39233869,1.701325349,-0.090388974,0.1084182995,-0.116240702,0.031725555,1,1.538461538,ARR
61.44,0.057355183,0.061547256,0.061261433,0.031345274,0.134098704,0.029916159,0.072837271,0.090987043,0.19564596,0.27886814,0.003986151,0.003826349,124.556962,124.556962,6.686759301,11.82436753,12.36230765,17.5280247,17.81532079,22.97087454,24.58235238,29.74702007,35.16506434,5.878905404,11.15207871,17.94970612,28.52429754,5.66190352,12.26471742,22.8405136,6.826239428,17.37777599,40.32912573,8.188221366,-20.72186107,29.90325275,-21.94369968,7.121383892,80,163,4.788559244,98.4601227,18.52826511,3.254415905,124.6489755,8.243244604,22.69288764,-0.111698091,0.25596362,-0.278531428,0.112012419,0,0.0,NSR
84.14342629,0.062011719,0.107042101,0.077907986,0.039116753,0.179796007,0.038791233,0.101888021,0.105251736,0.286838108,0.353461372,0.003896565,0.003915935,91.53211009,91.5412844,14.94167865,18.64946636,20.4893191,24.20786221,26.05618766,29.76718771,38.97257344,42.68813183,43.74353081,5.719634088,11.11947242,24.05306516,28.8205339,5.753283046,18.5123369,23.28326475,12.9433568,17.70564411,47.45873395,4.900802765,-16.57654823,28.5837698,-17.52689187,4.277912152,110,143,6.501331984,87.86013986,6.541753459,4.161962365,91.76270754,7.816428324,22.59238955,-0.044958085,0.249527241,-0.260316581,0.051463258,4,2.797202797,NSR
75.0,0.073432099,0.082617284,0.059506173,0.030222222,0.141135802,0.029283951,0.08162963,0.09945679,0.223753086,0.31362963,0.002012727,0.001990266,198.755102,198.2653061,21.22513771,31.45739377,29.69595029,39.92972688,37.88024994,48.11241136,57.06435127,67.32702745,65.94200755,8.50111714,16.65520937,35.88796314,44.76077995,8.244360338,27.4171357,36.29603924,19.25937802,28.1140143,76.20410164,7.58327079,-7.674113687,12.90826983,-8.506900816,5.223567648,50,80,7.865010638,175.85,19.07301178,12.17791646,198.9106558,12.17494511,33.40068685,-0.058578448,0.1084182995,-0.116240702,0.061676679,10,12.5,CHF
120.0,0.064809524,0.052809524,9.52e-05,9.52e-05,0.100095238,0.0,0.1,0.088619048,0.152904762,0.216333333,0.002012727,0.001990266,124.6835443,124.6962025,13.31358123,22.73962668,13.33872568,22.76492409,13.33872568,22.76492409,38.24408638,47.74721153,43.69009756,0.025316456,0.025316456,25.04914722,30.48046779,0.0,25.02385192,30.45516109,25.02385192,30.45516109,53.18989979,11.22277677,-7.674113687,12.90826983,-8.506900816,4.98969025,80,83,2.447133709,124.3975904,2.418295132,1.404182725,124.7075566,0.0,0.050632912,-0.122061736,0.1084182995,-0.116240702,0.043621804,0,0.0,CHF
77.71428571,0.066163793,0.098006466,0.077047414,0.038577586,0.174407328,0.038469828,0.097359914,0.094719828,0.272413793,0.339116379,0.00390625,0.00390625,98.1980198,98.1980198,13.86078397,18.16800688,19.66818585,23.98719448,25.47413014,29.78688948,38.05949524,42.37628046,42.4953943,6.000314847,11.62392824,24.22649,28.65890417,5.985618126,18.42517602,22.86056238,12.60779153,17.03699152,46.81189378,4.878878866,-17.42381586,28.26182442,-16.52359531,3.844861438,102,144,11.7245784,91.30555556,11.42997899,14.17531657,98.89548438,8.471818091,23.60986121,-0.05263506,0.257072814,-0.246668678,0.046680644,8,5.555555556,NSR
89.91080278,0.062433862,0.090013228,0.097685185,0.048544974,0.161640212,0.049140212,0.063955026,0.074272487,0.251653439,0.331349206,0.001380385,0.001397392,238.5121951,238.3658537,32.34779431,43.61193098,49.80937808,61.07941749,67.49313054,78.75872734,90.43902739,101.707516,107.8538897,17.51247331,35.14696231,58.10104348,75.51334865,17.74792871,40.63973079,58.05563067,22.96683171,40.37071038,119.1219527,2.177408796,-5.421566371,9.188955835,-7.020487296,2.84223335,42,41,13.74173268,238.5121951,13.91244398,13.67184607,238.9077279,24.79228339,70.40736434,-0.019802819,0.074965329,-0.085764643,0.036994269,2,4.87804878,ARR
79.92,0.05530754,0.072371032,0.024751984,0.013392857,0.11875,0.011359127,0.093998016,0.075099206,0.191121032,0.239186508,0.002012727,0.001990266,271.8055556,271.8055556,18.17190365,28.89465508,18.17190365,28.89465508,18.17190365,28.89465508,54.11364658,64.86226234,57.91941994,0.0,0.0,36.012835,39.81619651,0.0,36.012835,39.81619651,36.012835,39.81619651,68.66788789,7.58327079,-7.674113687,12.90826983,-8.506900816,2.137010091,37,55,7.21425843,243.3454545,23.97252419,8.796567048,271.9012791,0.0,0.0,-0.081928307,0.1084182995,-0.116240702,0.026676068,2,3.636363636,ARR
97.9123506,0.053005642,0.09624566,0.081814236,0.041069878,0.185275608,0.040744358,0.103461372,0.092393663,0.281521267,0.356445313,0.003909024,0.003903476,78.21259843,78.21259843,13.04243028,17.0099785,18.91376443,22.89166071,24.78013917,28.75292943,37.89764466,41.87413072,43.81126659,6.058373361,11.74815698,24.88330151,30.79239529,6.045892043,19.0168841,24.93059888,13.14100141,19.04600925,47.78741109,4.780192575,-17.25159588,27.87925441,-16.43959271,3.961902836,128,143,3.357046699,77.48951049,3.247602122,1.659033921,78.28461097,8.534911056,23.85242238,-0.053709903,0.252716499,-0.243899659,0.047816118,0,0.0,NSR
101.1904762,0.068049383,0.060246914,0.014666667,0.007555556,0.110123457,0.007111111,0.09545679,0.08508642,0.17037037,0.229432099,0.002012727,0.001990266,148.4328358,148.4328358,13.25227939,23.12053168,13.43138866,23.299677,13.61049288,23.47875121,38.51088072,48.43284023,40.76480932,0.179609555,0.35821955,25.34356615,27.59519999,0.179837015,25.16449343,27.4161522,24.98544011,27.23703015,50.68656954,9.034034386,-7.674113687,12.90826983,-8.506900816,2.768201946,68,80,29.61858225,144.6375,27.49949464,39.10999064,151.359067,0.178053737,0.717666121,-0.105332024,0.1084182995,-0.116240702,0.034867958,4,5.0,CHF
99.70238095,0.063666667,0.059333333,0.013380952,0.006809524,0.110047619,0.006571429,0.096666667,0.154238095,0.169380952,0.290904762,0.002012727,0.001990266,149.3787879,149.3787879,13.52965179,21.67091981,13.89317615,22.0345901,14.22650491,22.36787445,39.2769711,47.46981796,64.86531289,0.364537629,0.69697405,25.83182975,51.41783491,0.334444141,25.46827272,51.05427543,25.13497832,50.72090361,73.06068138,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,67,83,13.77829337,144.5060241,13.11144672,22.66159591,150.0128782,0.294310295,1.39595582,-0.105969568,0.1084182995,-0.116240702,0.032934574,4,4.819277108,CHF
93.0,0.06352381,0.052238095,0.001380952,0.000714286,0.101285714,0.000666667,0.099904762,0.08347619,0.15352381,0.203047619,0.002012727,0.001990266,159.4918033,159.4918033,13.11826769,21.83652511,13.36385938,22.08244222,13.5933481,22.31184506,38.49491164,47.26230148,39.80654924,0.247553803,0.475411488,25.4572825,26.767397,0.231126114,25.21134528,26.521601,24.98201881,26.29202337,48.57377521,9.0841285,-7.674113687,12.90826983,-8.506900816,2.877932971,62,83,20.61801135,151.7108434,19.00718396,30.76388124,160.8189594,0.404617393,0.954091404,-0.102964393,0.1084182995,-0.116240702,0.034425224,2,2.409638554,CHF
67.5,0.054654206,0.076635514,0.042691589,0.021869159,0.136672897,0.02082243,0.093981308,0.108411215,0.213308411,0.28471028,0.002012727,0.001990266,222.4090909,222.3409091,22.71858392,29.7309359,30.49224473,37.50482464,37.90104146,44.9133657,58.84150099,65.86366845,70.88715172,7.787252806,15.18252142,36.1399347,48.18400685,7.434682969,28.36846159,40.41283062,20.96218072,33.00364762,77.90909832,7.58327079,-7.674113687,12.90826983,-8.506900816,2.118397105,45,106,51.59603499,164.1509434,50.37678542,75.4857212,228.3154715,5.876358066,30.4044572,-0.029154331,0.1084182995,-0.116240702,0.02708945,18,16.98113208,AFF
88.38095238,0.054054054,0.058118666,0.018845017,0.009660051,0.113122889,0.009184966,0.094277872,0.139569257,0.171241554,0.271167652,0.002012727,0.001990266,86.77391304,86.77391304,7.069705313,9.222746569,7.129187001,9.283333763,7.129187001,9.283333763,19.04207155,21.26994283,29.91569552,0.060870717,0.060870717,12.12390412,22.99550627,0.0,12.06313248,22.93466769,12.06313248,22.93466769,32.14794151,21.3449804,-7.674113687,12.90826983,-8.506900816,2.877932971,116,147,3.666679269,84.06802721,4.044386288,1.490092447,86.85134726,0.0,0.121741434,-0.194549579,0.1084182995,-0.116240702,0.068527101,0,0.0,NSR
92.41791045,0.051614987,0.05,0.0,0.0,0.115826873,0.0,0.115826873,0.094702842,0.165826873,0.216795866,0.002012727,0.001990266,231.8095238,231.8095238,18.05346913,26.44222347,18.05346913,26.44222347,18.05346913,26.44222347,59.83590535,68.26197926,69.90748471,0.0,0.0,41.84198767,51.91090433,0.0,41.84198767,51.91090433,41.84198767,51.91090433,78.33340221,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,43,42,13.2345833,231.8095238,13.39500834,17.85845597,232.1870141,0.0,0.0,-0.076399786,0.1084182995,-0.116240702,0.020367779,3,7.142857143,ARR
100.5,0.061135802,0.058666667,0.01145679,0.005876543,0.107308642,0.005580247,0.095851852,0.159259259,0.165975309,0.290419753,0.002012727,0.001990266,148.7121212,148.7121212,13.22085632,20.89205596,13.44815417,21.11941826,13.62998812,21.30125221,38.39706682,46.10608165,63.63768445,0.228175718,0.409213461,25.23712065,50.47619557,0.184183102,25.0099603,50.24909188,24.82881564,50.06729972,71.34851294,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,67,80,19.13727534,145.7,17.70730379,27.90085575,149.9384217,0.323503754,0.82157228,-0.090304178,0.1084182995,-0.116240702,0.028958091,2,2.5,CHF
106.3266932,0.052628801,0.055320946,0.001161318,0.000844595,0.108477618,0.000316723,0.107316301,0.105415963,0.163798564,0.212151605,0.002012727,0.001990266,72.07971014,72.07971014,7.147120678,9.536933865,7.21818414,9.609079855,7.21818414,9.609079855,20.85203522,23.30443544,24.31578659,0.072466357,0.072466357,13.82718086,17.28571971,0.0,13.75479065,17.21329354,13.75479065,17.21329354,26.76823712,18.9011136,-7.674113687,12.90826983,-8.506900816,2.877932971,139,147,4.937378278,71.97959184,4.801188819,1.761862968,72.24861465,0.0,0.144932714,-0.172552884,0.1084182995,-0.116240702,0.057833254,1,0.680272109,NSR
63.98809524,0.075948718,0.090051282,0.06825641,0.033897436,0.167897436,0.034358974,0.099641026,0.111230769,0.257948718,0.36,0.001975733,0.002024267,234.8571429,234.8571429,26.15266352,36.0045968,37.7698789,47.62787465,49.64697995,59.50209243,74.73810698,84.59529676,90.50012814,11.71462248,23.50012535,48.59992151,64.35961474,11.9650428,36.98522443,52.7462694,25.10237362,40.86005719,100.3571436,2.389209868,-8.894929981,14.12266395,-8.161851317,1.770269289,43,77,5.591538797,193.0909091,31.32568955,4.530680658,234.9236958,17.08131097,47.17979063,-0.027382626,0.128577574,-0.119178677,0.023838778,0,0.0,AFF
75.6,0.060165485,0.055732861,0.004846336,0.002423168,0.107978723,0.002423168,0.103132388,0.088297872,0.163711584,0.223108747,0.002012727,0.001990266,282.3235294,282.3235294,20.85050077,34.42255118,22.05618814,35.62830425,23.26207357,36.83412705,59.06057615,72.67681247,67.68014906,1.207768142,2.411790646,38.28006536,46.88987494,1.208035689,37.07428359,45.6841443,35.86851553,44.47818447,81.29413027,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,35,46,37.91765117,269.173913,34.88471908,58.61403537,284.8584272,1.426989717,4.827594477,-0.074080722,0.1084182995,-0.116240702,0.029205669,5,10.86956522,ARR
70.5,0.063327103,0.074429907,0.03282243,0.016261682,0.127102804,0.016560748,0.094280374,0.090018692,0.20153271,0.273084112,0.002012727,0.001990266,209.9130435,209.9130435,13.37116203,22.80249335,13.37116203,22.80249335,13.37116203,22.80249335,38.26401716,47.78338478,45.37683832,0.0,0.0,25.02986223,32.12133395,0.0,25.02986223,32.12133395,25.02986223,32.12133395,54.89133443,11.94162963,-7.674113687,12.90826983,-8.506900816,5.392584566,47,106,3.640509323,160.8396226,32.57034603,5.140687373,209.9446097,0.0,0.0,-0.129264339,0.1084182995,-0.116240702,0.048866719,0,0.0,AFF
118.5,0.068050633,0.102531646,0.093620253,0.047139241,0.167341772,0.046481013,0.073721519,0.081367089,0.269873418,0.347189873,0.002014309,0.001985691,126.2692308,126.2820513,25.65848724,33.1303749,37.4394005,44.91453877,49.06658528,56.53977223,67.55131544,75.02565821,79.37188642,11.82449471,23.41026653,41.89962395,53.71923782,11.67148087,30.12095676,41.94075474,18.49252005,30.31016461,86.84615564,1.912384691,-5.865120401,9.643815696,-6.242379141,2.877932971,79,78,18.97547207,126.2692308,19.09829195,27.65781928,127.6870674,11.57400427,46.90624211,-0.018820263,0.083761792,-0.084991203,0.024187727,2,2.564102564,CHF
105.1428571,0.059538399,0.061887255,0.086141748,0.04370915,0.181474673,0.042432598,0.095332925,0.10963031,0.243361928,0.332363154,0.003971506,0.003840994,72.81021898,72.81751825,7.951416048,11.93908479,13.90005763,17.8999545,19.67251302,23.66964258,31.98550039,35.98544295,39.63528346,6.121622216,11.74529766,24.07384443,31.72051954,5.915066567,18.11815762,25.76538025,12.3314067,19.97606639,43.6351104,7.58327079,-18.20271738,25.25179943,-14.57307671,2.877932971,138,152,1.897108236,71.90789474,2.001009003,1.153052778,72.83492986,7.692498779,23.78198645,-0.090426173,0.231650766,-0.21659652,0.041185531,0,0.0,NSR
83.57142857,0.066346154,0.087393162,0.07590812,0.037179487,0.170673077,0.038728632,0.094764957,0.086858974,0.258066239,0.329380342,0.001360601,0.001417177,255.5526316,255.5,35.87369822,48.8702324,53.73930259,66.7405969,72.31838528,85.31681775,105.7105663,118.7105734,121.2107051,17.90403748,36.44737461,69.84408577,85.34307905,18.6131322,51.9771791,67.4775375,33.39884944,48.89642163,134.210527,1.843479956,-4.590153976,7.069672455,-4.357698208,1.331951113,39,51,22.9641567,240.4901961,23.94189606,40.19468691,256.5823455,20.4837711,72.9645443,-0.017156242,0.063043484,-0.060506138,0.015627184,2,3.921568627,ARR
90.26865672,0.077645503,0.096825397,0.092526455,0.046230159,0.195634921,0.046296296,0.103108466,0.085912698,0.292460317,0.377579365,0.001387887,0.001389891,241.0487805,241.0731707,34.86170172,47.22298592,51.51735181,63.88445381,68.17387492,80.53800835,105.3414829,117.707371,123.7562412,16.72395187,33.31720744,70.49113558,88.90420426,16.7159265,53.83509668,72.24972563,37.1754352,55.58732372,136.1219519,2.045591454,-6.294965269,9.809312054,-5.654567789,1.302808415,42,41,4.230846191,241.0487805,4.283405301,5.433173566,241.0859072,23.79614756,66.75708581,-0.021470768,0.088633647,-0.082996267,0.015887807,0,0.0,ARR
64.512,0.060261052,0.097370427,0.083365091,0.041682546,0.146389101,0.041682546,0.063024009,0.081840701,0.243759527,0.32574314,0.003880885,0.003931615,118.2771084,118.2891566,13.06412815,16.92328731,18.51104122,22.38084234,24.01684156,27.87789156,30.49402638,34.36196274,38.21727172,5.634038329,10.95477558,17.4596546,25.17307694,5.762750996,12.02309907,19.74678594,6.563549937,14.23550614,42.08435782,4.863529145,-17.72879951,32.12014082,-25.58750375,10.09785495,84,163,8.096277968,97.8404908,15.73429449,3.715891881,118.5538869,8.571488556,22.35156491,-0.049403187,0.26623726,-0.310205393,0.147123453,1,0.613496933,NSR
67.2310757,0.060098765,0.058814815,0.012938272,0.006617284,0.109432099,0.006320988,0.096493827,0.089777778,0.168246914,0.221530864,0.002012727,0.001990266,221.25,221.25,13.61768987,19.0811669,14.23145728,19.69508378,14.79961102,20.26310647,39.27431781,44.77286277,46.75281454,0.617155938,1.181941796,25.71710631,33.18812433,0.57417718,25.10377005,32.57489249,24.53675459,32.00667761,52.25003244,9.801760224,-7.674113687,12.90826983,-8.506900816,3.23904687,45,80,15.58572336,188.0625,27.36307613,25.09316335,221.7982806,0.969004823,2.373274914,-0.086072302,0.1084182995,-0.116240702,0.033979562,3,3.75,CHF
71.28,0.058440171,0.058760684,0.014316239,0.007638889,0.118162393,0.00667735,0.103846154,0.151014957,0.176923077,0.293376068,0.002012727,0.001990266,299.59375,299.59375,18.04305959,30.91798056,18.04305959,30.91798056,18.04305959,30.91798056,56.43935575,69.34380819,98.1570888,0.0,0.0,38.44558424,80.16065169,0.0,38.44558424,80.16065169,38.44558424,80.16065169,111.0625254,7.58327079,-7.674113687,12.90826983,-8.506900816,1.099156045,33,51,17.87606531,266.8627451,29.8355213,23.64597543,300.1265879,0.0,0.0,-0.068899158,0.1084182995,-0.116240702,0.020418508,5,9.803921569,ARR
78.86904762,0.059252336,0.07353271,0.04153271,0.021158879,0.13435514,0.020373832,0.09282243,0.090018692,0.20788785,0.279364486,0.002012727,0.001990266,189.3461538,189.3461538,14.12469267,23.48031179,14.12469267,23.48031179,14.12469267,23.48031179,39.0222798,48.46246399,45.20024779,0.0,0.0,25.0305201,31.18540007,0.0,25.0305201,31.18540007,25.0305201,31.18540007,54.63465555,11.76171821,-7.674113687,12.90826983,-8.506900816,6.178729404,53,106,39.58578057,147.6981132,40.43605796,42.68273919,193.4399132,0.0,0.0,-0.122849032,0.1084182995,-0.116240702,0.049408862,18,16.98113208,AFF
92.26190476,0.060411215,0.100186916,0.071663551,0.036261682,0.154953271,0.035401869,0.08328972,0.089570093,0.255140187,0.327850467,0.002012727,0.001990266,162.1967213,162.6393443,26.19215684,33.39611971,35.33524892,42.54609472,43.9629717,51.16759784,64.06626751,71.27874881,74.29610781,9.178804488,17.77163433,37.88805585,48.11614845,8.673555842,28.74304208,38.97262289,20.12558265,30.34874253,81.50821085,4.447426688,-7.674113687,12.90826983,-8.506900816,2.795502394,62,106,68.97298584,134.4716981,56.65962961,100.0159987,176.2527991,9.249103736,35.62399466,-0.030266007,0.1084182995,-0.116240702,0.033871677,7,6.603773585,AFF
86.4,0.052457265,0.064957265,0.007264957,0.003846154,0.118055556,0.003418803,0.110790598,0.121581197,0.183012821,0.251869658,0.002012727,0.001990266,246.4615385,246.4615385,18.05071281,27.6883639,18.05071281,27.6883639,18.05071281,27.6883639,58.74556433,68.41073557,74.92486663,0.0,0.0,40.75327287,56.93000502,0.0,40.75327287,56.93000502,40.75327287,56.93000502,84.5902134,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,40,51,62.98670847,233.0980392,56.86658662,81.87311986,254.3828127,0.0,0.0,-0.074796528,0.1084182995,-0.116240702,0.021875434,18,35.29411765,ARR
92.26190476,0.058765432,0.058123457,0.016444444,0.008197531,0.115555556,0.008246914,0.099111111,0.101777778,0.173679012,0.239061728,0.002012727,0.001990266,162.295082,162.295082,13.05520626,20.37548942,13.07148526,20.39187061,13.07148526,20.39187061,38.13442235,45.4926343,45.54378643,0.016393443,0.016393443,25.16247675,32.57010324,0.0,25.1460933,32.55371247,25.1460933,32.55371247,52.90239338,7.58327079,-7.674113687,12.90826983,-8.506900816,2.877932971,62,80,3.993208424,156.775,5.986734412,6.440410615,162.3442002,0.0,0.032786885,-0.104889224,0.1084182995,-0.116240702,0.034422746,2,2.5,CHF
77.37313433,0.079552469,0.101388889,0.097067901,0.049614198,0.199614198,0.047453704,0.102546296,0.111419753,0.301003086,0.399768519,0.001419818,0.00135796,275.6,275.7142857,36.54902517,52.11669037,54.40553003,69.97782413,71.46131048,87.0306482,108.4000076,123.9714977,128.3429815,17.91563052,34.91443386,71.85991497,91.8013212,17.12718083,54.00615483,73.94901442,36.95011147,56.8888097,143.914286,1.68159537,-5.683209143,9.81299097,-6.317383413,1.535584603,36,35,43.71217549,275.6,44.35034319,62.73233632,279.0450041,26.14763342,69.9572452,-0.018376338,0.080993176,-0.090700558,0.019809194,1,2.857142857,ARR
76.11940299,0.062309859,0.071549296,0.022816901,0.012169014,0.121183099,0.010647887,0.098366197,0.094873239,0.192732394,0.260957746,0.002012727,0.001990266,196.52,196.52,13.09230148,21.72135237,13.11210644,21.74133053,13.11210644,21.74133053,38.00311852,46.72074723,43.62735444,0.02,0.02,25.04996534,30.65352019,0.0,25.02998751,30.63352902,25.02998751,30.63352902,52.340031,12.424386,-7.674113687,12.90826983,-8.506900816,6.011320929,51,70,4.867196318,184.8285714,10.78038685,5.584980155,196.5802635,0.0,0.040000001,-0.131801299,0.1084182995,-0.116240702,0.048972939,1,1.428571429,AFF
65.47619048,0.04745679,0.095308642,0.024049383,0.012493827,0.126617284,0.011555556,0.102567901,0.109432099,0.221925926,0.307703704,0.002012727,0.001990266,228.6046512,228.372093,32.89505013,41.28646548,38.49601677,46.88980033,43.67967241,52.07315843,69.86048441,78.25596794,82.90714555,5.65048139,10.79695928,36.9877568,50.02826948,5.197859597,31.38177745,44.42437809,26.19330238,39.23581871,91.30235314,7.58327079,-7.674113687,12.90826983,-8.506900816,2.757966903,44,80,9.14009703,187.8625,30.80542509,14.90523733,228.7872984,6.047592376,21.64530027,-0.026454548,0.1084182995,-0.116240702,0.018794753,10,12.5,CHF
58.02985075,0.074074074,0.101028807,0.088786008,0.044444444,0.19382716,0.044341564,0.105041152,0.124897119,0.294855967,0.387860082,0.001390649,0.001387129,371.5,371.5769231,36.4281401,49.69470107,52.42884176,65.6984356,68.38823569,81.65592148,106.1923125,119.4616054,126.423147,16.05969722,31.96171803,69.77191734,90.00126614,16.02996165,53.7747653,74.00555175,37.81433676,58.04131868,139.692308,1.476422937,-5.886541614,10.21848704,-6.358966177,1.483520787,27,26,44.36843126,371.5,45.24709935,60.8834953,374.140091,22.83479729,64.0513769,-0.016665801,0.086291091,-0.092536404,0.018716159,6,23.07692308,ARR
